articles
https://www.moneycontrol.com/news/business/ongc-hopes-to-recover-over-36500-million-dividend-as-sanctionsvenezuela-eased_17282991.html
https://www.moneycontrol.com/news/recommendations/buy-ongc-targetrs-220-motilal-oswal_17215951.html
https://www.moneycontrol.com/news/recommendations/hold-oilnatural-gas-corporation-targetrs-190-sharekhan_17211741.html
https://www.moneycontrol.com/news/recommendations/buy-oilnatural-gas-corporation-targetrs-220-icici-securities_17209601.html
https://www.moneycontrol.com/news/recommendations/buy-oilnatural-gas-corporation-targetrs-218-prabhudas-lilladher_17205701.html
https://www.moneycontrol.com/news/results/ongc-consolidated-june-2023-net-sales-at-rs-16382359-crore-down-1043-y-o-y_17186851.html
https://www.moneycontrol.com/news/results/ongc-standalone-june-2023-net-sales-at-rs-3381433-crore-down-201-y-o-y_17185401.html
https://www.moneycontrol.com/news/results/ongc-q1-results-consolidated-net-profit-soars-102-to-rs-17383-crore_17184051.html
https://www.moneycontrol.com/news/recommendations/buy-ongc-targetrs-215-motilal-oswal_17060771.html
https://www.moneycontrol.com/news/recommendations/hold-oilnatural-gas-corporation-targetrs-170-sharekhan_17054941.html
https://www.moneycontrol.com/news/business/ongc-videsh-has-less-than-36100-million-stuckrussia-says-official_17043571.html
https://www.moneycontrol.com/news/results/ongc-consolidated-march-2023-net-sales-at-rs-16406672-crore522-y-o-y_17042091.html
https://www.moneycontrol.com/news/results/ongc-standalone-march-2023-net-sales-at-rs-3629255-crore52-y-o-y_17040771.html
https://www.moneycontrol.com/news/results/ongc-shares-slide-4-as-consolidated-net-profit-declines-53q4_17037761.html
https://www.moneycontrol.com/news/results/ongc-standalone-december-2022-net-sales-at-rs-3858329-crore3551-y-o-y_16898921.html
https://www.moneycontrol.com/news/recommendations/buy-ongcrs-200-emkay-global-financial_16895701.html
https://www.moneycontrol.com/news/recommendations/hold-oilnatural-gas-corporation-targetrs-165-sharekhan_16894071.html
https://www.moneycontrol.com/news/results/ongc-consolidated-december-2022-net-sales-at-rs-16921263-crore1615-y-o-y_16892331.html
https://www.moneycontrol.com/news/results/ongc-q3-profit-grows-26-to-rs-11045-crore-meets-estimates_16881001.html
https://www.moneycontrol.com/news/result-poll/ongc-results-preview-stable-crude-higher-gas-realisations-to-drive-earningsq3_16874461.html
